GEOID,x,y,area,population,p_public_transportation_commute,p_walk_commute,mean_commute_time,p_bachelors_degree_or_higher,unemployment_rate,p_GRAPI<15%,p_GRAPI>35%,p_without_health_insurance,p_nonfamily_household,p_vacant_housing_units,p_renter_occupied,median_household_income,p_SNAP_benefits,p_below_poverty_line,p_white,p_age_students,median_age,p_mobile_homes,p_without_person_vehicle,p_veterans,2000,2004,2008,2012,2016
13021012102,719671.48021903,-847752.1354251453,7.387749368702983,5219,0.0,2.7,19.2,33.5,9.2,10.0,42.6,12.0,47.6,12.2,57.4,44355,12.7,18.6,48.7,19.0,33.9,0.0,8.4,8.7,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012200,719633.7119988081,-851026.8527017809,3.7742502862812297,2640,0.5,3.4,22.0,28.9,14.4,17.7,53.2,21.9,33.6,26.7,54.2,37375,37.8,34.5,34.8,17.1,31.6,0.7,15.8,6.6,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012300,721819.7680524837,-852290.890190828,3.072079823549132,2617,0.6,6.3,14.9,12.8,12.7,10.5,47.5,21.2,54.8,27.8,58.4,23833,35.8,36.4,21.6,27.2,38.2,0.0,15.0,8.7,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012400,719952.7525795072,-852642.0194410578,4.517958376937045,4597,0.6,3.6,20.1,4.9,15.2,6.9,61.2,19.8,33.0,15.9,51.2,19149,46.7,51.5,2.5,15.0,30.5,0.0,22.2,6.9,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012500,721209.4715926688,-854307.1104603974,3.4906396747413013,2613,0.0,3.4,20.8,10.9,13.1,6.7,44.7,16.0,43.1,28.8,64.6,16176,37.3,45.1,6.3,23.5,44.1,0.0,19.6,2.7,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012600,722293.8083265205,-856246.8052140061,6.870928514749064,4462,3.8,4.7,22.3,12.1,12.4,11.2,62.6,19.0,45.0,13.2,49.7,26434,26.9,30.0,10.6,18.7,32.6,0.8,19.3,6.3,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012700,724171.7317040915,-855654.4940152771,1.9310183675142487,1822,4.4,5.0,15.2,1.6,23.5,4.6,59.1,12.5,51.1,26.5,75.1,12250,55.3,57.7,4.2,14.5,30.2,4.4,25.0,7.8,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012800,723946.681519054,-857053.3260821489,2.0730084741008676,3351,5.7,2.8,18.1,1.6,9.9,20.1,61.7,24.9,36.6,26.1,72.5,20612,50.4,44.9,7.7,26.8,30.7,0.0,29.8,3.3,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021012900,723592.5348063564,-858219.5920016534,2.0647664244473054,1441,0.0,0.0,17.8,6.7,27.2,4.4,57.8,26.0,39.1,41.2,74.1,25027,37.3,37.4,27.9,17.0,38.7,5.8,10.2,12.8,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013101,719283.806789168,-858990.4688047174,8.537996979072709,5226,3.4,1.8,27.1,8.0,10.1,3.7,74.9,12.1,31.5,28.1,54.2,26747,38.6,46.6,20.0,10.7,24.1,3.8,22.2,3.9,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013102,720357.2714612045,-857546.6369084743,5.103719875735231,4435,0.5,0.0,17.9,7.5,16.7,14.5,63.1,13.5,33.7,8.0,51.8,28794,36.6,35.1,7.0,18.7,31.2,0.0,14.0,3.7,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013201,717791.4552086813,-853602.4538793847,11.400901935997274,6382,4.4,0.0,17.6,17.0,8.3,13.9,49.9,12.4,35.4,14.3,67.5,29898,35.2,31.1,10.9,11.2,30.0,1.3,10.3,6.9,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013202,719052.4199683142,-856021.3304043898,4.7266266112352735,2294,2.7,5.4,22.6,8.9,13.9,7.6,58.7,29.3,53.3,33.0,68.2,23254,42.9,43.1,12.9,30.1,26.8,0.0,12.7,4.3,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013302,735417.4135829654,-853482.7925989472,31.26804558576314,4185,2.5,0.0,24.4,12.9,13.7,8.8,53.5,15.0,38.8,12.0,33.9,33046,24.3,28.1,25.0,20.5,37.8,2.4,7.2,6.7,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013407,718720.8562027019,-845603.9040533297,7.947301260627208,5212,0.0,1.7,19.0,38.8,4.7,15.0,40.5,10.6,41.6,5.7,63.3,48590,15.0,23.5,50.2,21.6,32.3,0.0,8.6,8.0,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013408,716527.7350836253,-845159.4676028069,9.007089906159663,4409,0.0,0.0,22.4,57.4,9.2,16.0,22.2,6.1,25.4,5.3,14.2,88293,1.2,6.7,70.6,17.8,43.6,0.0,1.8,7.5,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013409,711288.1675435537,-848093.2070110622,13.215389440702417,4132,0.9,0.0,22.1,31.0,6.6,9.5,18.9,7.1,28.9,15.0,43.2,57250,7.4,5.6,50.5,16.0,34.7,0.0,5.6,9.3,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013410,714725.809167914,-847913.0504978335,25.866513464279375,5683,0.0,0.8,27.0,60.2,2.1,15.6,46.5,2.4,38.3,3.3,28.3,90290,0.7,4.5,83.9,30.7,49.8,0.0,11.3,12.0,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013411,716725.6382662081,-842836.537859548,18.3693641715885,4104,0.0,1.5,18.6,62.5,1.2,26.0,24.0,5.5,49.5,10.7,73.3,74091,1.5,12.0,65.1,40.1,33.4,0.0,2.9,9.6,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013502,725783.8074882602,-866692.5994184861,57.59441308923962,1571,0.0,4.1,16.5,12.4,9.2,21.9,58.0,25.1,34.4,20.4,42.1,31985,21.2,30.7,75.1,12.6,38.0,46.0,5.4,12.9,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013503,721067.2180034526,-861291.3908942748,14.09711062859378,2516,0.0,0.0,17.2,19.9,1.1,26.4,51.1,20.5,30.3,6.3,35.6,46250,14.9,20.9,51.4,28.1,32.4,18.4,5.8,7.3,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013504,720250.4604462975,-865869.0939491244,35.37636302243862,8812,0.0,1.6,23.0,21.8,13.4,6.8,35.2,14.1,23.8,7.3,13.9,61989,8.9,12.7,72.2,25.8,43.6,4.8,1.6,13.4,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013603,715956.953384636,-861919.5855354915,45.57013099393066,5064,0.0,0.0,30.0,17.9,6.3,30.9,19.3,10.3,17.1,4.3,15.7,70122,18.1,15.3,66.8,14.7,40.5,25.2,2.2,12.8,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013604,710274.2800059896,-860361.8094701729,67.99474673776301,5252,0.0,0.0,30.0,15.1,8.1,5.7,33.5,11.1,28.7,5.8,13.9,56912,8.8,10.2,64.9,18.3,43.3,14.7,1.6,9.9,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013605,710365.8497615181,-850049.3475410087,20.176187577580706,5803,0.0,0.0,24.2,35.2,8.6,12.1,32.4,4.9,32.3,9.7,43.1,68272,4.0,10.4,47.3,37.8,37.3,3.0,3.9,8.4,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013606,708354.9389060931,-853675.1362650638,80.22539174204259,5984,0.0,0.0,21.7,35.6,2.6,15.8,43.9,7.8,30.8,10.1,21.5,62887,0.0,5.8,63.4,35.3,50.7,6.1,1.5,7.6,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013700,725544.4842608473,-853110.1263800062,3.1693787474695543,3177,4.4,26.0,13.3,21.9,11.6,8.8,38.7,7.7,76.9,20.4,81.8,22981,23.9,39.2,41.9,68.4,35.1,2.7,45.6,8.9,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013800,727720.7750907057,-851864.4579344299,4.652499278399966,1524,2.6,5.3,17.6,5.0,17.1,21.3,37.3,15.6,42.2,40.9,77.9,16250,52.6,54.5,2.8,23.8,29.6,0.0,31.3,8.1,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13021013900,729632.9950212531,-857771.1855843642,98.47991212102703,1705,1.7,6.4,26.2,8.5,11.7,15.3,35.8,25.9,33.8,35.5,50.9,27991,26.1,44.8,54.0,24.2,39.3,10.1,7.4,7.2,0.4905741129476022,0.4894217207334274,0.4095026051132922,0.39906242212808374,0.39524905474272565
13023790100,760409.8416958062,-892253.5865104104,328.2604717119713,4793,0.0,0.5,23.2,15.2,5.2,25.9,29.1,12.3,33.4,21.0,16.7,50477,10.3,13.5,86.6,29.5,44.5,39.0,1.5,8.8,0.6567808034510649,0.7120053956834532,0.726027397260274,0.738673805601318,0.7715767634854772
13023790200,747015.8999825851,-898813.3580522723,154.869652027064,2499,0.0,0.0,23.6,12.3,9.0,0.9,51.8,8.8,36.7,39.0,41.8,35656,29.0,33.1,43.7,9.1,31.1,22.0,12.6,8.1,0.6567808034510649,0.7120053956834532,0.726027397260274,0.738673805601318,0.7715767634854772
13023790300,754267.9715821816,-907574.8268638587,85.37533783850465,5483,0.2,0.0,22.8,21.5,9.0,12.1,35.9,9.5,38.7,12.4,33.6,44485,20.5,22.3,66.8,61.9,33.7,8.1,8.3,6.5,0.6567808034510649,0.7120053956834532,0.726027397260274,0.738673805601318,0.7715767634854772
13025960100,903991.363459151,-1021741.9631658522,295.67360746047143,7220,0.0,0.0,34.0,4.9,5.9,6.9,54.1,23.5,34.4,22.3,14.6,39079,25.5,25.7,94.0,10.8,40.7,64.6,7.1,7.0,0.6944320712694878,0.7749955285279915,0.8194870140345217,0.8409283415212604,0.8999353378596832
13025960200,890373.418486349,-1027815.772550798,505.2964186568731,6036,2.8,0.0,32.9,6.6,9.1,11.7,50.1,14.1,29.7,19.6,21.3,31320,21.7,21.3,93.4,8.0,43.2,53.2,1.8,8.0,0.6944320712694878,0.7749955285279915,0.8194870140345217,0.8409283415212604,0.8999353378596832
13025960300,874577.9857775606,-1034059.3170090716,358.1101814193185,5305,0.0,2.3,21.5,14.8,2.5,4.0,17.2,18.8,24.3,13.9,24.5,41462,14.7,25.1,93.7,8.3,37.2,42.5,1.8,5.5,0.6944320712694878,0.7749955285279915,0.8194870140345217,0.8409283415212604,0.8999353378596832
13027960200,728841.9652153988,-1062531.4834714634,262.0008858822646,1293,0.0,0.9,24.8,12.5,5.7,25.5,61.7,17.4,43.9,16.9,20.2,31979,17.7,18.4,73.6,25.8,48.8,31.3,7.0,14.3,0.5344291426032874,0.5704211557296768,0.5678432642487047,0.5310818888224746,0.5941563653877027
13027960300,744922.1932408107,-1063147.2604656399,356.00334497171826,5410,0.4,0.0,22.0,18.8,5.9,5.5,30.9,23.9,33.2,11.6,19.8,41732,16.4,22.6,75.7,7.3,42.2,39.6,3.4,12.2,0.5344291426032874,0.5704211557296768,0.5678432642487047,0.5310818888224746,0.5941563653877027
13027960400,738585.5242646459,-1074576.3807721033,136.9484272296362,3760,1.7,1.8,24.9,11.9,9.6,13.6,51.6,15.3,30.1,17.3,33.9,28281,19.9,36.4,48.8,14.1,41.2,18.5,10.5,5.9,0.5344291426032874,0.5704211557296768,0.5678432642487047,0.5310818888224746,0.5941563653877027
13027960500,743450.4475649871,-1080372.1022968073,107.57244464868381,2695,0.0,19.0,18.4,16.3,13.1,3.6,37.5,19.9,42.3,29.5,31.0,31677,23.3,29.1,39.5,25.8,43.9,4.3,6.1,10.7,0.5344291426032874,0.5704211557296768,0.5678432642487047,0.5310818888224746,0.5941563653877027
13027960600,736239.8603036156,-1087738.1297784334,430.9057830947015,2464,1.3,0.0,32.3,12.2,19.5,14.3,47.4,25.1,43.8,20.7,21.8,32461,13.5,24.8,67.9,15.3,45.4,46.7,6.4,5.9,0.5344291426032874,0.5704211557296768,0.5678432642487047,0.5310818888224746,0.5941563653877027
13029920101,931286.957270591,-917038.9940223312,130.07422993087494,5307,0.0,1.6,38.6,10.1,11.6,33.3,49.5,14.5,25.4,9.9,27.7,50492,12.6,14.8,80.6,13.4,34.9,32.6,5.4,8.0,0.6900242614528329,0.7397769516728625,0.7147787888296203,0.7205849099268863,0.7239909234683353
13029920102,920033.243347828,-922069.0618475425,234.95120184160723,4935,0.0,1.9,32.0,14.7,10.8,14.8,42.6,15.6,28.0,13.9,26.9,44589,13.9,23.4,71.3,13.7,33.1,27.1,7.3,12.4,0.6900242614528329,0.7397769516728625,0.7147787888296203,0.7205849099268863,0.7239909234683353
13029920301,943785.3864867772,-947185.2156278716,67.72916820513115,2012,0.0,1.3,30.5,26.9,4.7,19.3,40.7,8.6,28.5,7.4,22.6,70781,8.2,12.5,75.0,20.1,39.0,31.5,8.7,14.1,0.6900242614528329,0.7397769516728625,0.7147787888296203,0.7205849099268863,0.7239909234683353
13029920303,947279.4093840799,-942804.3802151909,9.251718416843785,6371,0.0,0.0,27.4,32.0,6.9,1.7,56.8,17.0,23.6,6.9,56.4,43958,12.4,21.3,67.7,21.8,31.6,2.7,7.1,19.6,0.6900242614528329,0.7397769516728625,0.7147787888296203,0.7205849099268863,0.7239909234683353
13029920305,950856.6903705917,-942796.2859674867,26.32291425306266,4389,0.0,1.5,25.8,38.7,6.2,45.9,19.5,9.3,13.8,4.1,16.1,110142,1.9,9.1,81.1,16.8,40.9,1.5,0.9,15.6,0.6900242614528329,0.7397769516728625,0.7147787888296203,0.7205849099268863,0.7239909234683353
13029920306,955752.6562687298,-954350.9209017024,265.6870890843472,12871,0.0,2.0,31.4,47.9,5.0,8.4,44.9,6.1,17.9,8.7,25.4,93191,3.3,8.6,81.4,23.3,34.5,5.4,3.4,16.9,0.6900242614528329,0.7397769516728625,0.7147787888296203,0.7205849099268863,0.7239909234683353
13029980000,930477.2376111018,-933532.3108437054,442.9218174888241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6900242614528329,0.7397769516728625,0.7147787888296203,0.7205849099268863,0.7239909234683353
13031110100,888893.6430729051,-876009.5504711418,285.98173448713936,3779,0.6,0.3,27.9,19.0,10.4,4.2,49.3,16.1,28.7,14.7,27.8,34853,18.3,20.7,64.1,16.6,42.2,40.2,3.2,8.0,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110200,901215.188151054,-879634.3076670292,108.69744760048465,8364,0.0,1.3,23.4,27.5,0.4,3.2,49.9,14.1,33.5,7.2,41.0,41442,19.8,28.4,53.9,13.0,36.9,15.6,6.1,8.1,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110300,893657.4714202199,-889566.8045089984,170.8749227952983,8323,0.5,0.0,18.8,37.1,1.2,19.0,35.4,11.0,26.3,5.5,33.3,55651,10.0,19.0,77.8,33.7,35.0,15.3,3.5,9.9,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110401,899276.1511558857,-890188.4711402083,9.637559042813983,3883,0.5,3.4,16.1,29.4,10.0,8.1,47.6,11.7,50.7,15.1,63.6,26875,31.5,35.8,31.2,58.6,30.8,1.0,10.6,4.7,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110403,902295.9660268712,-893457.3464020208,4.826093256633067,6537,1.5,3.7,16.1,30.0,12.0,9.5,61.6,21.2,72.9,16.3,94.8,21411,19.5,62.4,49.4,86.2,22.4,4.1,11.4,4.1,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110404,900746.5943652894,-892505.7353293947,6.067651503049631,8557,8.2,17.3,14.4,26.4,27.1,3.9,41.1,8.6,61.0,27.0,91.5,26902,23.9,59.2,53.1,98.3,19.6,1.2,15.8,0.3,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110500,902608.5869479014,-890808.8402234359,9.653940995681564,4300,0.0,7.4,14.4,40.7,5.6,10.1,51.5,20.7,59.1,16.5,68.7,39443,13.1,41.2,74.0,70.2,26.6,3.1,8.9,6.0,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110601,911579.2145047523,-888256.2495511369,91.13428535570193,6913,0.0,0.3,21.6,26.3,5.3,11.3,38.3,11.3,35.6,6.8,47.7,51094,14.3,20.7,67.6,37.4,36.0,6.8,4.2,8.6,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110602,912868.0617827108,-882997.8693839454,140.25886811418184,4355,0.0,0.0,25.5,25.6,9.1,16.1,36.9,14.8,20.8,12.4,55.5,39028,21.0,28.8,58.9,19.1,34.0,16.2,3.0,8.6,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110700,911290.7048249152,-897749.9131390981,290.0645799271986,9820,0.6,0.0,21.6,34.1,4.3,9.8,50.3,9.4,31.9,12.3,31.8,56588,8.9,21.8,86.9,42.1,32.3,20.3,1.5,8.4,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110800,893021.9710660607,-903397.2739946002,186.85268077087807,2559,0.0,0.5,28.3,23.9,8.1,11.9,55.5,15.2,31.1,22.1,24.8,44048,20.3,25.2,63.9,20.8,34.4,45.9,3.4,10.1,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13031110900,917121.6719865976,-908752.6420320336,479.51075480378864,7392,2.3,0.4,36.7,9.2,16.3,15.0,33.4,14.9,23.6,13.4,15.0,47368,19.0,15.0,81.7,12.2,39.9,51.0,2.2,8.0,0.617826953473988,0.6417347580138277,0.5965488215488215,0.5963731223966003,0.6197963708022005
13033950100,885395.8722795229,-808968.6700848541,410.39260419120353,5348,0.0,0.0,27.6,11.2,4.9,28.9,57.7,12.3,22.7,20.2,16.0,46071,15.5,22.5,53.5,20.2,42.2,57.5,5.8,13.1,0.47613012251795517,0.501124925991711,0.45358671817897045,0.443127962085308,0.4869876382563435
13033950200,860064.9649451533,-806823.6409572678,240.2148296111036,2615,2.1,0.0,38.6,11.4,4.3,20.4,43.9,15.5,17.6,21.4,23.4,41471,21.8,23.8,76.5,16.2,35.7,54.7,5.5,13.0,0.47613012251795517,0.501124925991711,0.45358671817897045,0.443127962085308,0.4869876382563435
13033950400,868198.334088591,-820289.7458258731,228.41106420970738,4891,2.3,2.4,24.8,14.0,4.2,15.0,47.9,13.8,30.1,14.0,53.4,30456,33.7,30.1,21.8,21.7,32.9,12.5,18.9,7.4,0.47613012251795517,0.501124925991711,0.45358671817897045,0.443127962085308,0.4869876382563435
13033950500,880020.5660907272,-827196.4669632874,373.4066627817039,5362,0.0,0.6,19.6,17.0,3.1,4.4,38.8,13.5,23.3,15.9,22.5,50357,16.7,24.0,52.2,8.3,36.3,25.5,3.0,7.4,0.47613012251795517,0.501124925991711,0.45358671817897045,0.443127962085308,0.4869876382563435
13033950700,902401.4323543411,-824287.0468086697,431.99981633337467,2636,0.0,0.0,32.4,8.6,12.1,11.2,39.4,10.8,27.7,23.6,23.2,35982,25.4,30.6,45.3,7.9,40.9,46.4,7.5,6.9,0.47613012251795517,0.501124925991711,0.45358671817897045,0.443127962085308,0.4869876382563435
13033950900,858498.2104694736,-834383.9954546734,478.1542586301072,1698,0.1,3.5,26.7,9.2,4.2,29.8,38.3,18.7,41.3,16.7,33.0,44867,14.6,11.8,59.6,20.3,39.9,21.7,10.0,9.7,0.47613012251795517,0.501124925991711,0.45358671817897045,0.443127962085308,0.4869876382563435
13035150100,699422.0947657113,-801967.087192109,232.460199880866,8252,0.0,0.1,33.1,15.8,3.7,12.2,44.9,12.0,25.2,11.7,23.7,51504,16.7,18.7,89.4,11.2,40.5,19.0,4.8,8.3,0.5836831538601934,0.665583149135353,0.6598979138925877,0.6799654949320681,0.7235807389852418
13035150200,693833.5463254773,-803313.1054240793,99.44884883782741,7935,0.0,0.3,26.1,11.6,8.0,4.0,47.7,10.3,29.8,14.8,38.2,38993,28.2,29.4,53.2,14.8,35.3,5.3,9.8,8.7,0.5836831538601934,0.665583149135353,0.6598979138925877,0.6799654949320681,0.7235807389852418
13035150300,685792.9436067033,-805950.2228745159,156.09853263397306,7563,0.0,0.0,39.5,6.5,5.3,14.9,57.3,7.9,26.8,12.5,21.6,43698,13.6,23.7,62.0,25.1,38.3,17.7,4.8,7.3,0.5836831538601934,0.665583149135353,0.6598979138925877,0.6799654949320681,0.7235807389852418
13037950100,641959.2309697169,-1000372.0250604531,490.0487220124834,3361,0.3,0.9,25.6,6.9,6.9,25.0,7.6,21.6,38.5,26.6,31.1,38405,24.3,15.2,40.2,24.3,40.4,37.0,8.1,8.6,0.40959999999999996,0.4430064708810353,0.3911070780399274,0.4048601558917928,0.41314086610253853
13037950200,624482.6501385942,-1000462.0082555932,247.79020626314497,3067,0.1,2.9,22.3,12.8,19.1,19.2,36.9,18.1,34.7,20.8,35.2,26006,40.1,36.8,27.1,14.1,37.5,25.6,11.9,2.8,0.40959999999999996,0.4430064708810353,0.3911070780399274,0.4048601558917928,0.41314086610253853
13039010100,914901.5721103112,-1044665.1029990475,726.3760831042752,2693,0.0,0.9,32.4,18.3,9.1,22.1,27.2,6.3,26.0,23.5,12.2,56088,7.4,8.2,75.9,13.8,52.3,30.3,4.5,10.9,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010200,925402.0054223958,-1056962.1449391583,397.0197895634102,5292,0.0,1.2,29.2,23.3,5.4,27.1,33.7,12.2,23.4,14.0,20.3,65333,13.6,16.2,73.2,23.0,39.5,17.7,5.2,12.8,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010301,915724.5392540572,-1073217.1871198777,75.02306923773916,7960,0.0,0.9,24.0,17.5,7.1,17.2,28.3,15.7,26.2,6.1,40.9,44365,17.0,14.1,70.2,15.3,30.7,16.5,3.5,17.1,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010302,909117.1457603709,-1065379.4559889429,237.20791086115864,4560,0.0,0.0,26.3,19.6,13.1,7.9,44.4,13.7,26.0,13.0,36.2,47961,15.8,20.6,61.2,22.1,33.3,21.6,9.0,15.4,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010401,925727.655544266,-1071524.3132689607,30.000803870960333,12326,0.0,0.0,21.0,28.0,4.2,21.8,36.0,11.8,28.7,7.2,50.5,61294,11.2,9.9,67.5,20.6,28.3,5.1,2.4,21.0,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010402,927171.7269877576,-1067352.9563810546,41.99588079661131,5412,0.0,0.0,20.8,27.4,1.9,19.3,39.5,11.2,20.3,8.7,24.8,86661,5.8,4.5,89.6,18.8,36.2,6.3,3.7,17.2,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010403,925955.4365995248,-1075966.160857708,36.01601528927587,4101,0.0,0.0,23.6,42.8,6.4,19.4,14.7,5.9,24.1,3.9,21.5,79875,2.4,3.7,81.3,29.2,42.8,0.8,1.4,24.0,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010500,934424.7230250195,-1069722.6659989432,76.95205321604541,3348,0.5,58.9,11.0,20.5,13.9,3.8,29.7,5.3,12.9,19.0,98.7,49114,12.7,17.3,79.2,14.5,21.4,0.0,0.0,25.6,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010601,932236.6559014249,-1076504.4248891666,25.070256961507173,5965,0.0,0.5,20.8,19.6,14.8,9.4,37.4,13.1,32.4,18.6,49.6,37937,17.6,25.1,69.4,14.0,42.5,4.3,11.1,17.4,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13039010602,941054.5034351062,-1064180.038374125,173.08849360828285,1057,0.5,0.0,23.0,28.9,13.1,24.4,32.6,11.1,20.9,15.1,20.9,68839,11.7,4.2,82.3,26.8,38.5,5.0,0.0,22.8,0.6366543419606275,0.671716814159292,0.6183466792275083,0.6401241534988713,0.674890350877193
13043950100,872938.8765890808,-886834.0492387014,228.78434751907417,4690,0.0,1.6,20.0,15.7,7.6,10.4,56.9,20.8,29.4,18.8,41.8,27561,25.7,35.9,59.1,18.1,39.0,37.7,13.2,8.5,0.6094213649851632,0.6513994910941476,0.6540772532188841,0.6695229934304485,0.7219512195121951
13043950200,868924.4123759158,-900526.4552718869,246.63826539893873,3566,0.0,0.6,19.7,13.0,7.8,7.0,45.1,17.8,27.8,17.3,44.8,34045,18.0,29.2,76.8,11.9,36.0,31.0,9.6,12.8,0.6094213649851632,0.6513994910941476,0.6540772532188841,0.6695229934304485,0.7219512195121951
13043950300,882476.8487979842,-897765.9834235552,169.30128220568196,2571,0.3,0.7,25.0,12.9,2.4,17.1,27.5,26.0,28.2,12.1,30.8,45938,16.9,32.2,71.8,20.2,38.5,48.7,2.3,10.4,0.6094213649851632,0.6513994910941476,0.6540772532188841,0.6695229934304485,0.7219512195121951
13045910101,603172.8562739932,-756542.1883298075,16.626548801313426,5946,1.4,1.2,26.8,23.4,9.4,5.7,43.3,12.0,27.1,16.6,51.5,41306,19.7,19.5,54.0,32.3,33.3,2.2,5.7,5.6,0.6510088523805726,0.708393941986823,0.6666123967903245,0.6902948642843194,0.7066811004165392
13045910103,599749.03491671,-761272.9288679004,56.49697156538537,5329,0.0,0.0,28.3,19.8,6.6,21.8,39.9,11.9,26.2,2.8,24.3,67599,7.6,9.9,71.3,24.5,35.3,10.7,2.3,8.1,0.6510088523805726,0.708393941986823,0.6666123967903245,0.6902948642843194,0.7066811004165392
