,name,lon,lat,x,y
2904,42430736,-73.9928078,40.7683703,-8236841.68666056,4978236.13607062
2905,42430722,-73.9932635,40.7677405,-8236892.414952515,4978143.565714142
2906,42430713,-73.99372220000002,40.767104700000004,-8236943.477202943,4978050.114345137
2907,42430707,-73.994173,40.766505,-8236993.660029393,4977961.969857829
2908,42430704,-73.99464859999998,40.76586270000001,-8237046.603579213,4977867.564863398
2909,42430698,-73.99509570000002,40.7652375,-8237096.3745235475,4977775.674096335
2910,42430694,-73.9955449,40.7646309,-8237146.37923881,4977686.517949936
2911,42430691,-73.9960052,40.7640036,-8237197.619600424,4977594.320238977
2912,42430688,-73.9964573,40.7633783,-8237247.947142213,4977502.417344999
2913,42430685,-73.99692490000002,40.7627499,-8237300.000136106,4977410.059702432
2914,42430680,-73.9973838,40.7621219,-8237351.08465043,4977317.761721313
2915,42430677,-73.9978445,40.7615047,-8237402.369539839,4977227.051880009
2916,42430673,-73.9983286,40.760827899999995,-8237456.259305333,4977127.583599053
2917,42430669,-73.99880390000001,40.760148799999996,-8237509.169459308,4977027.778308503
2918,42430664,-73.99926359999998,40.7595167,-8237560.343029222,4976934.881383262
2919,42430651,-74.0001819,40.7582984,-8237662.567717617,4976755.835743628
2920,42430643,-74.00108809999998,40.7570706,-8237763.445440175,4976575.397270523
2921,42430639,-74.0015365,40.756477000000004,-8237813.361099848,4976488.162533316
2922,42430629,-74.0025415,40.75512910000001,-8237925.237188097,4976290.079673933
2923,42430607,-74.0038542,40.7532586,-8238071.366283663,4976015.203926124
2924,42430603,-74.00473769999998,40.75201550000001,-8238169.717053775,4975832.53082199
2925,42430600,-74.0051843,40.7513932,-8238219.4323383635,4975741.08534047
2926,42430597,-74.0056333,40.75079270000001,-8238269.414789733,4975652.844127674
2927,42430594,-74.00607049999998,40.7501781,-8238318.083671104,4975562.531798187
2928,42430571,-74.00911500000002,40.71692,-8238656.995860826,4970676.668018959
2929,42430557,-74.00837800000002,40.716587,-8238574.953396113,4970627.760172684
2930,42430550,-74.007097,40.715998,-8238432.353128402,4970541.254100669
2931,42430546,-74.006586,40.715767,-8238375.468868609,4970507.327480001
2932,42430535,-74.0034172,40.7141186,-8238022.719666182,4970265.23288192
2933,42430521,-74.009991,40.717377,-8238754.51173476,4970743.78819423
2934,42430519,-74.010693,40.71747,-8238832.658017297,4970757.44727976
2935,42430491,-73.93965159999998,40.7860906,-8230924.365544054,4980841.091677651
2936,42430488,-73.9419478,40.7870539,-8231179.9773588125,4980982.720581745
2937,42430485,-73.9443257,40.7880597,-8231444.683975971,4981130.600228472
2938,42430482,-73.9465505,40.7890027,-8231692.34757909,4981269.248620885
2939,42430479,-73.94814840000002,40.789681200000004,-8231870.224993429,4981369.00904807
2940,42430477,-73.94962729999997,40.7903105,-8232034.85538836,4981461.536468928
2941,42430474,-73.9513728,40.7910468,-8232229.163559542,4981569.797458197
2942,42430394,-73.97623399999998,40.765675,-8234996.699684051,4977839.976965525
2943,42430390,-73.9766802,40.7650275,-8235046.3704408435,4977744.808869487
2944,42430384,-73.97719599999998,40.764324,-8235103.789034192,4977641.411070139
2945,42430378,-73.97768509999999,40.763646200000004,-8235158.235397139,4977541.791595919
2946,42430375,-73.9781397,40.763023,-8235208.841237656,4977450.1978386
2947,42430371,-73.978601,40.762396,-8235260.192918758,4977358.046449455
2948,42430367,-73.979057,40.761771,-8235310.954606561,4977266.189869277
2949,42430363,-73.9795173,40.7611421,-8235362.194968172,4977173.760975868
2950,42430361,-73.9799722,40.7605248,-8235412.834204535,4977083.037774985
2951,42430358,-73.9804176,40.75991060000001,-8235462.415905734,4976992.77101036
2952,42430356,-73.9808828,40.7592744,-8235514.2017328525,4976899.271864285
2953,42430352,-73.981341,40.758645,-8235565.208323533,4976806.772960905
2954,42430350,-73.9817975,40.758016299999994,-8235616.02567108,4976714.377806403
2955,42430347,-73.9822537,40.7573902,-8235666.809622779,4976622.365622112
2956,42430344,-73.9827118,40.7567712,-8235717.805081513,4976531.397711709
2957,42430342,-73.98316659999998,40.7561419,-8235768.433185924,4976438.916987065
2958,42430338,-73.983624,40.755516,-8235819.350721015,4976346.936788247
2959,42430333,-73.98411800000002,40.754842,-8235874.342549465,4976247.888940468
2960,42430329,-73.984596,40.754177,-8235927.553266062,4976150.164674168
2961,42430324,-73.985043,40.753554,-8235977.31307845,4976058.613353593
2962,42430320,-73.985488,40.752935,-8236026.850251853,4975967.65069207
2963,42430317,-73.985947,40.752317,-8236077.945898126,4975876.83582634
2964,42430314,-73.986399,40.7517,-8236128.262307965,4975786.168752281
2965,42430311,-73.9868238,40.751088,-8236175.550827652,4975696.237250634
2966,42430308,-73.98728890000002,40.750458,-8236227.325522822,4975603.661569425
2967,42430304,-73.9877652,40.7497921,-8236280.346996288,4975505.81149735
2968,42430298,-73.9882578,40.7491155,-8236335.182977453,4975406.390127102
2969,42430295,-73.988708,40.7485042,-8236385.299012207,4975316.564979174
2970,42430292,-73.9891568,40.747895799999995,-8236435.259199675,4975227.166780557
2971,42430288,-73.98961700000002,40.747277000000004,-8236486.48842934,4975136.241246587
2972,42430282,-73.99051800000002,40.746038,-8236586.787290542,4974954.187007717
2973,42430279,-73.99096800000002,40.745421,-8236636.881061401,4974863.528494429
2974,42430277,-73.991419,40.744802,-8236687.086151746,4974772.576957543
2975,42430274,-73.991871,40.744186,-8236737.402561586,4974682.067060063
2976,42430271,-73.992805,40.742901,-8236841.374965986,4974493.262585836
2977,42430269,-73.99329200000003,40.742233,-8236895.587558005,4974395.115086136
2978,42430265,-73.993739,40.741617,-8236945.347370387,4974304.608684553
2979,42430263,-73.99459300000002,40.740442,-8237040.4142155275,4974131.972986283
2980,42430259,-73.995446,40.739272,-8237135.369741172,4973960.074938069
2981,42430257,-73.995874,40.738686,-8237183.014483231,4973873.9801289365
2982,42430255,-73.996337,40.738044,-8237234.555407467,4973779.6587001085
2983,42430253,-73.99684,40.737361,-8237290.549111337,4973679.314627954
2984,42430249,-73.997805,40.736032,-8237397.972419952,4973484.065352301
2985,42430247,-73.998274,40.735391,-8237450.1812611325,4973389.894597852
2986,42430241,-73.998714,40.73478400000001,-8237499.161837082,4973300.719696418
2987,42430237,-73.9995234,40.7336634,-8237589.263832932,4973136.093506749
2988,42430235,-74.000066,40.732929,-8237649.6657886375,4973028.20506459
2989,42430233,-74.000511,40.732315,-8237699.202962039,4972938.005129614
2990,42430217,-74.001413,40.731065,-8237799.613142735,4972754.375912328
2991,42430205,-74.001684,40.730581,-8237829.78072474,4972683.275605836
2992,42430187,-74.00219859999999,40.7296932,-8237887.065734701,4972552.857834265
2993,42430167,-74.003155,40.727664000000004,-8237993.531695697,4972254.774998392
2994,42430160,-74.00373,40.72625,-8238057.540402902,4972047.068401723
2995,42430154,-74.00403100000003,40.725513,-8238091.0475696325,4971938.810065176
2996,42430143,-74.004786,40.723625,-8238175.09378518,4971661.486172852
2997,42430135,-74.0052918,40.72176629999999,-8238231.399183623,4971388.4737732895
2998,42430126,-74.005208,40.72062800000001,-8238222.070610295,4971221.280026024
2999,42430122,-74.005187,40.719838,-8238219.732900987,4971105.246337908
3000,42430115,-74.005323,40.718274,-8238234.872351738,4970875.533072783
3001,42430075,-73.9545659,40.7697674,-8232584.617825595,4978441.490179025
3002,42430068,-73.9569342,40.770762299999994,-8232848.25577564,4978587.729159592
3003,42430063,-73.9591761,40.7717042,-8233097.822942047,4978726.179760953
3004,42430060,-73.9607795,40.7723778,-8233276.312613588,4978825.193943809
3005,42430056,-73.9622579,40.772998799999996,-8233440.887348778,4978916.477207738
3006,42430052,-73.9640105,40.7737351,-8233635.98588834,4979024.709983518
3007,42430050,-73.96561,40.774407000000004,-8233814.041413862,4979123.477296747
3008,42430044,-73.9977854,40.7215815,-8237395.790557932,4971361.330115382
3009,42430038,-73.996575,40.721173,-8237261.049446277,4971301.329385739
3010,42430034,-73.995752,40.720893,-8237169.4335053535,4971260.203027325
3011,42430030,-73.994969,40.720627,-8237082.270344063,4971221.133147066
3012,42430023,-73.940691,40.847387,-8231040.071022786,4989857.275113451
3013,42430009,-74.011527,40.714294,-8238925.498472618,4970290.9929661015
3014,42430007,-74.010561,40.713846000000004,-8238817.963844513,4970225.197674837
3015,42430004,-74.009254,40.713256,-8238672.469270046,4970138.548301522
3016,42429999,-73.9839662,40.775422799999994,-8235857.444250762,4979272.798789661
3017,42429998,-73.9811168,40.7742266,-8235540.250493696,4979096.958932095
3018,42429986,-73.96015,40.762115,-8233206.236994132,4977316.747624134
3019,42429981,-73.962515,40.763113,-8233469.507589857,4977463.425382072
3020,42429980,-73.96475579999998,40.764057,-8233718.952304827,4977602.168695074
3021,42429976,-73.9663588,40.7647323,-8233897.39744857,4977701.4213440735
3022,42429974,-73.9678348,40.765353999999995,-8234061.705016983,4977792.796990438
3023,42429971,-73.9695848,40.7660912,-8234256.51412587,4977901.149596494
3024,42429970,-73.971189,40.766767,-8234435.0928529985,4978000.4787739515
3025,42429960,-73.915681,40.868889,-8228255.970558046,4993022.013434547
3026,42429946,-73.91926219999998,40.8709698,-8228654.6279184725,4993328.327263511
3027,42429918,-73.977148,40.738796,-8235098.4456986375,4973890.141212761
3028,42429910,-73.978193,40.739232,-8235214.774566516,4973954.198135171
3029,42429900,-73.979518,40.739784,-8235362.272891818,4974035.298327284
3030,42429896,-73.981762,40.740733,-8235612.073829156,4974174.727585752
3031,42429890,-73.983362,40.741408,-8235790.185014428,4974273.9013458835
3032,42429888,-73.984977,40.742089,-8235969.965992058,4974373.957670435
3033,42429876,-73.986597,40.742771999999995,-8236150.303567142,4974474.308875114
3034,42429874,-73.988194,40.743451,-8236328.080793939,4974574.073392876
3035,42429868,-73.9384183,40.801780799999996,-8230787.075216059,4983148.194646219
3036,42429844,-74.006766,40.705624,-8238395.506376951,4969017.756453478
3037,42429842,-74.007452,40.706051,-8238471.8715476375,4969080.459837878
3038,42429840,-74.008996,40.70695300000001,-8238643.748841423,4969212.916552313
3039,42429832,-74.00795699999998,40.717121999999996,-8238528.087890485,4970706.335960838
3040,42429830,-74.006674,40.716532,-8238385.264983797,4970619.682323712
3041,42429829,-74.00616600000002,40.716301,-8238328.714682477,4970585.755430924
3042,42429827,-73.954835,40.811725,-8232614.573900566,4984610.682297727
3043,42429814,-73.978909,40.715951000000004,-8235294.479321922,4970534.351272206
3044,42429812,-73.98057359999999,40.716454,-8235479.781746297,4970608.226476618
3045,42429811,-73.981438,40.716718,-8235576.00631414,4970647.000167105
3046,42429809,-73.982289,40.716976,-8235670.7392008025,4970684.89278591
3047,42429806,-73.98400240000002,40.7174162,-8235861.47401633,4970749.545569892
3048,42429773,-73.9881772,40.7185902,-8236326.210626492,4970921.974667199
3049,42429769,-73.98899159999998,40.7188436,-8236416.869219795,4970959.192726573
3050,42429754,-73.99290649999998,40.7198912,-8236852.673894301,4971113.0602088515
3051,42429747,-73.956344,40.808174,-8232782.555012172,4984088.413657417
3052,42429744,-73.9549215,40.8075815,-8232624.20303652,4984001.2735537365
3053,42429741,-73.9535,40.806981,-8232465.962380357,4983912.957668678
3054,42429735,-73.952857,40.80670900000001,-8232394.383947778,4983872.954733092
3055,42429732,-73.9507291,40.805817499999996,-8232157.507203319,4983741.843319678
3056,42429727,-73.947813,40.804587,-8231832.888436215,4983560.87863664
3057,42429718,-73.964019,40.811331,-8233636.93210401,4984552.732779413
3058,42429716,-73.96306650000002,40.8109353,-8233530.900289033,4984494.533571448
3059,42429714,-73.9592062,40.8093313,-8233101.173658722,4984258.6222171085
3060,42429712,-73.957617,40.808671000000004,-8232924.264723953,4984161.508994224
3061,42429709,-73.918459,40.873022,-8228565.216103469,4993630.440325565
3062,42429708,-73.917176,40.872499,-8228422.393196782,4993553.446389227
3063,42429707,-73.916278,40.872116,-8228322.42829405,4993497.063070199
3064,42429705,-73.915056,40.871603,-8228186.395876301,4993421.54232099
3065,42429703,-73.9121747,40.8703989,-8227865.651027477,4993244.284319053
3066,42429701,-74.002943,40.731136,-8237969.931963649,4972764.805959464
3067,42429700,-74.00116700000002,40.731774,-8237772.2285480015,4972858.529980949
3068,42429694,-73.9569348,40.766521999999995,-8232848.322567333,4977964.4685233515
3069,42429693,-73.9593042,40.76751289999999,-8233112.08296882,4978110.112431803
3070,42429690,-73.9615495,40.768451899999995,-8233362.028621498,4978248.13000762
3071,42429688,-73.9631538,40.7691229,-8233540.618480577,4978346.757180417
3072,42429682,-73.9663887,40.77047570000001,-8233900.725901344,4978545.601995846
3073,42429680,-73.96799399999998,40.771147,-8234079.427079912,4978644.27626971
3074,42429664,-74.006385,40.744646,-8238353.0936509585,4974749.655540601
3075,42429663,-74.00354200000002,40.743448,-8238036.612338635,4974573.632604844
3076,42429662,-74.000703,40.742253999999996,-8237720.576304273,4974398.200546416
3077,42429661,-73.997862,40.741056,-8237404.317630927,4974222.183940957
3078,42429659,-73.995018,40.73986,-8237087.724999112,4974046.464348474
3079,42429657,-73.991798,40.738504,-8236729.276238757,4973847.240939839
3080,42429647,-73.990041,40.721921,-8236533.687893435,4971411.1963630505
3081,42429646,-73.9906286,40.7207667,-8236599.099226222,4971241.652158697
3082,42429644,-73.991747,40.718583,-8236723.598944727,4970920.917171135
3083,42429643,-73.99221999999997,40.717658,-8236776.25306387,4970785.059252867
3084,42429641,-73.99284759999998,40.7164602,-8236846.117176292,4970609.137069103
3085,42429637,-73.9934,40.715354999999995,-8236907.610063007,4970446.817955267
3086,42429636,-73.9939464,40.7142941,-8236968.4350327775,4970291.007652598
3087,42429633,-74.0164693,40.716328000000004,-8239475.672791966,4970589.72090582
3088,42429577,-74.0142972,40.7153499,-8239233.8757260125,4970446.068931944
3089,42429570,-74.0132157,40.7151981,-8239113.4836967215,4970423.774499279
3090,42429565,-74.011349,40.71490900000001,-8238905.683603256,4970381.3153481465
3091,42429563,-74.01012800000002,40.71438300000001,-8238769.762504999,4970304.063958377
3092,42429562,-74.008832,40.713796,-8238625.4924449315,4970217.854477828
3093,42429557,-73.9731567,40.7985787,-8234654.136215032,4982677.31031982
3094,42429552,-73.944597,40.803228000000004,-8231474.884953825,4983361.0198747935
3095,42429541,-73.95932990000001,40.81938270000001,-8233114.943879735,4985737.04512811
3096,42429538,-73.947947,40.81458,-8231847.805247983,4985030.605966972
3097,42429536,-73.94518190000002,40.81342460000001,-8231539.995723993,4984860.663402398
3098,42429532,-73.942249,40.812201,-8231213.506789442,4984680.692834682
3099,42429530,-73.939018,40.810856,-8230853.83351469,4984482.870238942
3100,42429521,-74.01673819999998,40.7065111,-8239505.60660304,4969148.024285906
3101,42429507,-74.00905279999998,40.70554179999999,-8238650.071788496,4969005.685731008
3102,42429479,-73.94261,40.846231,-8231253.693125619,4989687.160150187
3103,42429466,-73.93751800000003,40.844136999999996,-8230686.8542785,4989379.018283072
3104,42429457,-73.936126,40.84355,-8230531.897547315,4989292.64024228
3105,42429452,-73.9346816,40.842938200000006,-8230371.107674813,4989202.613653841
3106,42429431,-74.0087615,40.7413944,-8238617.64442083,4974271.903168335
3107,42429412,-74.007483,40.740942,-8238475.32245185,4974205.434612803
3108,42429394,-74.005291,40.740024,-8238231.31012803,4974070.559490292
3109,42429390,-74.003865,40.739418,-8238072.568534161,4973981.52529864
3110,42429388,-74.00307579999998,40.739073,-8237984.715192025,4973930.837878589
3111,42429378,-74.00240050000002,40.738749,-8237909.541139894,4973883.236019128
3112,42429375,-74.00018299999998,40.737865,-8237662.690169058,4973753.36052008
3113,42429374,-73.997341,40.736668,-8237346.320176226,4973577.502442248
3114,42429373,-73.994118,40.735313,-8236987.537457397,4973378.435504003
3115,42429362,-74.0076525,40.7083571,-8238494.191105541,4969419.1091165
3116,42429354,-74.006838,40.707858,-8238403.521380288,4969345.81561315
3117,42429353,-74.005951,40.707205,-8238304.780991955,4969249.922518209
3118,42429348,-73.944765,40.774936,-8231493.586628278,4979201.239435311
3119,42429346,-73.945275,40.775148,-8231550.359568583,4979232.403263881
3120,42429342,-73.949374,40.776876,-8232006.658161345,4979486.421575381
3121,42429340,-73.95174300000002,40.777875,-8232270.3740350325,4979633.2789258715
3122,42429338,-73.95398320000002,40.7788196,-8232519.75195831,4979772.14127086
3123,42429334,-73.95558559999998,40.77949520000001,-8232698.130310354,4979871.460077108
3124,42429330,-73.9570636,40.7801184,-8232862.6605177475,4979963.076544194
3125,42429324,-73.9588148,40.780856899999996,-8233057.603210025,4980071.644346586
3126,42429314,-73.96041770000002,40.78153270000001,-8233236.037221817,4980170.995601798
3127,42429255,-73.91327640000002,40.871714000000004,-8227988.291710488,4993437.883018287
3128,42429244,-73.9151316,40.8704145,-8228194.811629803,4993246.580806065
3129,42429242,-73.91584909999997,40.869864299999996,-8228274.683364447,4993165.585802611
3130,42429236,-73.9167458,40.8693238,-8228374.503551844,4993086.019392565
3131,42429231,-73.917594,40.868885,-8228468.924743934,4993021.424605235
3132,42429228,-73.918561,40.868482,-8228576.5706915315,4992962.100234623
3133,42429226,-73.919754,40.868114,-8228709.374844047,4992907.9284200035
3134,42429222,-73.921214,40.867693,-8228871.901300606,4992845.955055648
3135,42429220,-73.92311,40.867016,-8229082.963055148,4992746.2980014095
3136,42429217,-73.925005,40.866336,-8229293.913490202,4992646.200361013
3137,42429216,-73.925872,40.866025,-8229390.42748872,4992600.420753322
3138,42429215,-73.9272687,40.86553060000001,-8229545.9074215125,4992527.644867743
3139,42429211,-73.92890229999998,40.8646634,-8229727.758941671,4992399.993979429
3140,42429184,-73.9300194,40.863418700000004,-8229852.113944838,4992216.778426691
3141,42429174,-73.930771,40.860640999999994,-8229935.781674115,4991807.922969939
3142,42429109,-73.931818,40.858271,-8230052.333180978,4991459.0912820995
3143,42429104,-73.932631,40.856716,-8230142.835926993,4991230.223263411
3144,42429094,-73.933312,40.855335,-8230218.644500222,4991026.969417887
3145,42429083,-73.93370340000001,40.8541572,-8230262.21494892,4990853.6256408375
3146,42429072,-73.93419300000002,40.8532,-8230316.716971613,4990712.75113764
3147,42429058,-73.93443,40.852729,-8230343.09969093,4990643.433152009
3148,42429044,-73.934776,40.852058,-8230381.616234742,4990544.681628647
3149,42429035,-73.93508299999998,40.85143400000001,-8230415.7913184175,4990452.848024509
3150,42429032,-73.935426,40.850774,-8230453.97390376,4990355.717268976
3151,42429029,-73.93572309999998,40.850176399999995,-8230487.046924473,4990267.770619495
3152,42429023,-73.9370276,40.8489682,-8230632.263200212,4990089.966579989
3153,42429017,-73.93768850000002,40.8483904,-8230705.83425168,4990004.936130142
3154,42429013,-73.937975,40.847711,-8230737.727285791,4989904.954926238
3155,42429006,-73.938227,40.84693400000001,-8230765.77979747,4989790.612062314
3156,42429002,-73.938451,40.846193,-8230790.7153634075,4989681.568186198
3157,42428998,-73.9386774,40.8454318,-8230815.918096125,4989569.552993574
3158,42428989,-73.939025,40.843942,-8230854.612751125,4989350.323619072
3159,42428985,-73.939177,40.843222999999995,-8230871.533313724,4989244.521972141
3160,42428980,-73.93927359999998,40.8416657,-8230882.286776535,4989015.367486245
3161,42428978,-73.9398609,40.8411266,-8230947.664713479,4988936.040940533
3162,42428975,-73.94077490000002,40.8399295,-8231049.4107280625,4988759.8944664765
3163,42428973,-73.9412769,40.8392425,-8231105.293112443,4988658.807750403
3164,42428970,-73.94182590000001,40.838488500000004,-8231166.407512887,4988547.8637104435
3165,42428966,-73.9427349,40.8372479,-8231267.59693002,4988365.323783054
3166,42428964,-73.94365140000002,40.8359959,-8231369.6212433325,4988181.109940994
3167,42428962,-73.9445661,40.834739,-8231471.44518156,4987996.178633643
3168,42428956,-73.9459609,40.8328285,-8231626.713607318,4987715.0879956335
3169,42428951,-73.9473687,40.8309006,-8231783.429186458,4987431.445517453
3170,42428944,-73.94828170000002,40.8296535,-8231885.063881553,4987247.970199507
3171,42428939,-73.949184,40.8284141,-8231985.507458093,4987065.6311364975
3172,42428934,-73.95009940000001,40.8271631,-8232087.409319968,4986881.5889511965
3173,42428931,-73.9505823,40.8264958,-8232141.165502069,4986783.419827343
3174,42428928,-73.9510825,40.8258119,-8232196.847511364,4986682.809637271
3175,42428922,-73.95198549999998,40.824578499999994,-8232297.36901155,4986501.363790453
3176,42428917,-73.95290440000002,40.823318,-8232399.660491643,4986315.934740908
3177,42428912,-73.95427590000001,40.8214465,-8232552.335173266,4986040.629487095
3178,42428892,-73.9552062,40.8201687,-8232655.8956955485,4985852.664377926
3179,42428880,-73.9561599,40.818864500000004,-8232762.061093917,4985660.819547628
3180,42428876,-73.9566189,40.8182375,-8232813.156740191,4985568.59062751
3181,42428873,-73.95707370000002,40.8175997,-8232863.784844605,4985474.773969675
3182,42428869,-73.9575149,40.816995500000004,-8232912.8990039425,4985385.900507733
3183,42428863,-73.95839090000003,40.8158075,-8233010.4148778785,4985211.156637159
3184,42428858,-73.9588379,40.8151825,-8233060.174690262,4985119.22614325
3185,42428846,-73.96122829999999,40.8118836,-8233326.272801054,4984634.009282187
3186,42428840,-73.9621944,40.8105701,-8233433.8185611125,4984440.820584633
3187,42428814,-73.9649464,40.8067455,-8233740.169799772,4983878.322764557
3188,42428799,-73.96585999999998,40.8054906,-8233841.871286563,4983693.767124948
3189,42428782,-73.966794,40.8042094,-8233945.8436909625,4983505.34719702
3190,42428746,-73.9683196,40.79982929999999,-8234115.672706118,4982861.214408375
3191,42428737,-73.9691157,40.79850820000001,-8234204.294152738,4982666.9432086535
3192,42428725,-73.9700079,40.7972533,-8234303.6134024225,4982482.410472082
3193,42428720,-73.97092109999998,40.79599570000001,-8234405.270361412,4982297.484200735
3194,42428711,-73.97241640000001,40.794038,-8234571.726396001,4982009.61731573
3195,42428709,-73.97284920000001,40.79339470000001,-8234619.905471616,4981915.026142596
3196,42428701,-73.97375759999998,40.7921407,-8234721.0280970475,4981730.6399521865
3197,42428689,-73.9746797,40.79087420000001,-8234823.67579951,4981544.419316046
3198,42428682,-73.9755987,40.7896182,-8234925.9784115525,4981359.746062009
3199,42428661,-73.97864870000002,40.78581920000001,-8235265.502858471,4980801.189542026
3200,42428645,-73.98117640000002,40.7818019,-8235546.88513535,4980210.571731075
3201,42428640,-73.9816372,40.7803121,-8235598.181156705,4979991.5525050415
3202,42428634,-73.98207159999998,40.7787704,-8235646.538343504,4979764.908502047
3203,42428601,-73.9822819,40.7755451,-8235669.9488324225,4979290.776910358
3204,42428590,-73.98230490000002,40.773098600000004,-8235672.5091807125,4978931.147286897
3205,42428588,-73.982295,40.772633299999995,-8235671.407117749,4978862.750803365
3206,42428583,-73.98231329999999,40.7722396,-8235673.444264429,4978804.879491309
3207,42428570,-73.9822067,40.7689456,-8235661.5776067125,4978320.696580276
3208,42428529,-74.01335309999997,40.7050247,-8239128.778994755,4968929.752123895
3209,42428524,-74.013192,40.704058700000004,-8239110.845424789,4968787.901325664
3210,42428493,-73.9907524,40.734815999999995,-8236612.880579185,4973305.42082412
3211,42428491,-73.990945,40.733978,-8236634.320713111,4973182.310788172
3212,42428489,-73.991114,40.733214000000004,-8236653.133707054,4973070.073395432
3213,42428483,-73.991281,40.732446,-8236671.724062017,4972957.249671299
3214,42428480,-73.99146,40.731738,-8236691.65025087,4972853.241454246
3215,42428476,-73.99192099999998,40.731165999999995,-8236742.968536125,4972769.213024977
3216,42428473,-73.99239969999998,40.7306011,-8236796.257176368,4972686.228314882
3217,42428471,-73.992841,40.730078999999996,-8236845.382467655,4972609.531619442
3218,42428468,-73.993262,40.72958,-8236892.247973279,4972536.2288855165
3219,42428464,-73.993747,40.729008,-8236946.237926314,4972452.2031813385
3220,42428460,-73.994252,40.728412,-8237002.454269165,4972364.652691495
3221,42428458,-73.9947585,40.7278217,-8237058.837591251,4972277.940286292
3222,42428454,-73.99526999999998,40.727211,-8237115.777510791,4972188.232022682
3223,42428447,-73.9967162,40.725502,-8237276.767758376,4971937.194278185
3224,42428444,-73.997785,40.724235,-8237395.746030138,4971751.08678203
3225,42428441,-73.998812,40.723021,-8237510.071147183,4971572.76769026
3226,42428438,-73.999853,40.721792,-8237625.954737098,4971392.248627788
3227,42428436,-74.000661,40.72084,-8237715.900885657,4971252.418414666
3228,42428434,-74.001425,40.719938,-8237800.948976625,4971119.934070407
3229,42428433,-74.00188399999998,40.719398,-8237852.044622897,4971040.620577051
3230,42428428,-74.002538,40.71862700000001,-8237924.847569877,4970927.379648876
3231,42428425,-74.003046,40.718026,-8237981.397871201,4970839.1084472
3232,42428420,-74.00353299999998,40.717449,-8238035.610463216,4970754.362968455
3233,42428417,-74.004026,40.71687100000001,-8238090.490972177,4970669.471353558
3234,42428411,-74.0045303,40.7162869,-8238146.629391382,4970583.684572447
3235,42428408,-74.004976,40.715759999999996,-8238196.244488431,4970506.299402425
3236,42428405,-74.00542,40.715236,-8238245.670342343,4970429.340759325
3237,42428402,-74.005889,40.714678,-8238297.879183525,4970347.3892824175
3238,42428391,-74.0086582,40.7113879,-8238606.14511743,4969864.197951756
3239,42428385,-74.009063,40.710887,-8238651.207247304,4969790.6367689725
3240,42428379,-74.009474,40.710413,-8238696.959558018,4969721.026576539
3241,42428376,-74.009988,40.709806,-8238754.177776287,4969631.885133853
3242,42428374,-74.010846,40.708797,-8238849.689899388,4969483.709476022
3243,42428368,-74.01194699999998,40.707452,-8238972.25265875,4969286.194374643
3244,42428365,-74.01324059999997,40.7058713,-8239116.25555204,4969054.071502755
3245,42428345,-74.0141905,40.7046485,-8239221.9979363475,4968874.509363457
3246,42428332,-73.9817098,40.7671189,-8235606.262951737,4978052.201484541
3247,42428329,-73.981848,40.766287,-8235621.647305364,4977929.928203641
3248,42428328,-73.9819937,40.76545220000001,-8235637.866555174,4977807.230217191
3249,42428321,-73.9822148,40.764736600000006,-8235662.479294588,4977702.053342553
3250,42428315,-73.98248050000002,40.7640185,-8235692.056883292,4977596.51016336
3251,42428313,-73.9828256,40.76335460000001,-8235730.4732395625,4977498.934076242
3252,42428312,-73.98322209999998,40.7626973,-8235774.611417662,4977402.328978195
3253,42428310,-73.9836282,40.7620648,-8235819.818262874,4977309.369702905
3254,42428308,-73.98404670000002,40.7614285,-8235866.405469772,4977215.852829693
3255,42428307,-73.9844618,40.760776,-8235912.6141904015,4977119.9559757
3256,42428305,-73.98480670000002,40.7601058,-8235951.008282776,4977021.458761778
3257,42428303,-73.9850691,40.7593949,-8235980.218517159,4976916.981080565
3258,42428297,-73.985552,40.757966700000004,-8236033.9746992625,4976707.088516944
3259,42428287,-73.986398,40.755804,-8236128.150988474,4976389.260210425
3260,42428283,-73.986639,40.755035,-8236154.978985755,4976276.251203776
3261,42428277,-73.98686500000002,40.754318,-8236180.137190675,4976170.88507604
3262,42428272,-73.987089,40.753607,-8236205.072756613,4976066.40179531
3263,42428268,-73.98731,40.752893,-8236229.674364076,4975961.478781259
3264,42428264,-73.987491,40.752159000000006,-8236249.823191913,4975853.61792173
3265,42428258,-73.9876368,40.75142879999999,-8236266.053573669,4975746.316651379
3266,42428253,-73.98777679999998,40.7506639,-8236281.638302377,4975633.9175566835
3267,42428239,-73.9880635,40.7490333,-8236313.553600389,4975394.311513433
3268,42428234,-73.9881817,40.7482826,-8236326.711564203,4975284.003015945
3269,42428232,-73.98830500000003,40.747535,-8236340.4372574175,4975174.15127265
3270,42428227,-73.988452,40.746789,-8236356.801222564,4975064.535863048
3271,42428223,-73.988729,40.745286,-8236387.636721512,4974843.692465093
3272,42428220,-73.988869,40.744533000000004,-8236403.221450224,4974733.052240112
3273,42428216,-73.989011,40.743796,-8236419.028817917,4974624.7641492635
3274,42428212,-73.98915459999998,40.7430424,-8236435.014296792,4974514.038245865
3275,42428201,-73.98913950000002,40.74136160000001,-8236433.333372485,4974267.084035938
3276,42428198,-73.9893736,40.7405905,-8236459.393265277,4974153.79103171
3277,42428192,-73.989577,40.7398377,-8236482.035649708,4974043.18800146
